Watershed;Gauge;Area;Length_riv_tot;Density;TopoFactor;R95p_mean;Hyps_Grad;Radian_0=N;Radian_0=S;Relief;Circularity;Bifurcatio;CorineField;CorineForest;CorineDevel;mean_ann_prec;Max_daily_prec;Freq_prec_larg;CG1_mean;CG2_mean;WSC_2m;meanHeight;mittGradient;length_main;riv_response;eff_evapo;Prec_wi_su;mean_ann_Q;GW_recharge
54268169;"";10.887;329.735954409503;1.30705845881925;451.303244356894;27.7842840196867;-0.653078068248631;3.33714509468178;6.78875541625666;19.7049199521603;0.5602997936914;0.495436814155359;64.3742393334719;29.025891544615;5.1507504636945;994.073645900469;203.223216020255;0.366693084174674;12.8636247236961;402.673051260355;254.953188705784;695.391489128622;4.84030651392238;19.0305751631018;0.263421049789074;570.984613738213;1074.09326910191;592.197711710867;202.167114135452
6741589;"";10.91;336.309226541873;1.83896688539521;463.176085491408;24.1396897328346;-1.0199799411328;2.6824380815023;6.1512402507768;18.2690513714213;0.571762566989944;0.406787991058833;81.7731375744532;20.2769137626413;8.63487328867416;722.008977891598;90.7933632034343;0.201701134148426;10.8868916003838;430.333965748671;517.681898497732;374.473212997143;3.79084096085798;160.229518878616;0.0451593075765995;599.481048003533;764.028250141799;245.0250203973;113.932032848479
5373822;"";10.933;340.45299359783;0.517965781510053;464.6540435742;22.1037096611283;-0.667470065826192;2.8133981420753;6.27876145187407;3.42710239740647;0.549689063979479;0.611546366718812;98.48410270424;8.61725503609396;7.38382439824872;647.236238008365;126.360984201785;0.161812970405817;11.536385705195;582.53539533661;603.244547564975;222.778030777397;1.53996802342233;16.6804927244348;;610.750410448811;695.501044712136;163.080646622885;114.139890623313
549112;"";10.936;330.915872913824;1.32633198117793;498.970686577327;23.0723178818699;-0.830419679377637;1.39002911853025;4.89276844993952;9.40137251116805;0.494554079976382;0.604008240925379;59.1341537158777;24.0861035820238;15.6525694924185;658.046754617989;107.170544623579;0.132803396774828;11.8827075247001;376.287249740885;404.237384723434;254.331464868808;3.16341659943499;28.9324836760654;0.349343559837747;599.978434684748;724.788521175993;201.873969401271;96.371859787062
5371629;"";10.987;337.772129650134;1.8815929824636;451.58218756378;24.6901370925952;-1.11726975725446;6.42931952424433;3.08485461037605;27.7969288142284;0.521966790695547;0.413227571732151;40.8817575098528;70.1386552220806;4.30803004314868;844.528166134004;105.261548016323;0.258813732234435;10.9050695604326;483.752388949197;292.998331365111;437.366702319316;5.93472262927836;239.526205578361;0.0347413321685372;680.04775226493;959.220487414451;363.199263317857;130.676010458974
54262499;"";11.014;357.054250137342;3.73052543688245;446.296630894591;27.8796965006438;-1.20134448637719;6.84592601681262;3.49052149908073;40.0457953634174;0.235094863313327;0.353942850034501;7.04999618603744;99.7449339274455;4.93019742285271;981.461376522575;114.907004558248;0.349468649831275;13.5546282534077;430.229709234779;217.104881695994;822.214746114863;6.02546534237188;27.4538817653386;0.521291728206459;511.578181866771;1104.26516432744;667.450514538769;236.45820568015
5426822;"";11.067;335.651213898799;1.74463879977735;457.67483855181;26.9279094376328;-0.917984670262787;5.19812725292923;1.88599202179125;31.7083999404353;0.244547968385946;0.736981475570168;12.8882323388257;47.0219801406866;6.94903184743274;989.569263979793;202.31895446945;0.365786534998706;13.6379294735555;403.730266453611;225.693198251415;735.778328624925;5.54018986742097;61.5170099439307;0.198953380184728;499.490606056684;1063.34808943433;639.59604778837;186.909700506234
53733349;"";11.075;333.60177868756;1.5658743304929;478.317534075754;24.3334714796317;-0.761958703516782;0.959608069820798;4.47364975933402;15.3940150577593;0.52245552130423;0.695539174921907;79.7221891882495;8.61725503609396;2.60826004285284;649.938867160771;137.413069822742;0.171785011341469;12.0387491172385;338.818570674172;507.533492126724;272.115595212487;3.68833192297443;24.1137089921605;0.521291728206459;615.268103129907;712.803122095505;177.744620702101;96.2608572057367
566854;"";11.081;325.582249600102;0.81094371662369;484.916102039859;22.4426886002991;-0.945837856029059;5.34088022728128;2.02499646841361;4.48481233032499;0.520285597216801;0.381013243328581;84.7703653153903;8.61725503609396;20.1728491365194;651.740619929042;106.266283072773;0.15999987205388;12.0883361050313;587.338201875786;562.151172077762;213.508043658184;1.56301856167557;32.4988192160101;0.184925215278822;591.072286254532;700.49241956245;187.596663661447;114.224774950209
5426454;"";11.151;357.862078158972;3.80099106624671;433.286936034344;26.4357635431802;-0.878407223816027;6.3049413253682;2.96374243891246;34.3535129033376;0.789268590792019;0.544055889783578;7.04999618603744;76.3855329030319;3.75897219078228;933.714928163402;162.029078705781;0.323178723728191;12.5291093298559;404.183141577124;207.403275421844;778.40099579787;6.24570503012768;67.8445415741312;0.177498539740401;498.679885902707;1042.39651394249;610.650638084178;202.820070496189
54128489;"";11.191;341.61053673473;2.26023101694914;443.346005693397;28.1856550066502;-0.772683246475285;5.69701085804846;2.37177552138786;45.7487736552725;0.544373745343301;0.353942850034501;9.12233883255069;82.1080096184831;4.51853545217909;1020.19906104039;124.652934605819;0.392983010277757;13.4063926759714;424.912394003267;202.473600809306;751.414485162151;7.39919897385899;20.6448747338885;0.521291728206459;475.441084608323;1139.82489798609;736.080746768339;238.787083366778
566598;"";11.246;330.212817738635;1.22792484320902;581.490858335241;22.9942792375745;-0.562877060175312;0.747937065888353;4.26753699074774;2.88649889841713;0.491942208047294;0.651414762353295;57.9644005090916;10.0154392445779;34.9810282356889;585.075767503027;71.7033971308731;0.134616495126765;13.2497932298204;657.093635189905;583.326127611844;191.487219112355;1.56681553942626;19.8899936768145;0.521291728206459;560.042105438378;626.933176350903;132.628267278295;102.027550131644
5662949;"";11.253;328.375865776722;1.0580323127881;458.707383669642;24.0452840186443;-0.749499420616189;4.60806999183486;1.31142898080235;18.3749161438492;0.576983324714055;0.44443610816559;47.5487027958479;26.5858999921222;18.3134173181507;737.323876421899;111.591378871962;0.236150002835225;13.4819311712445;564.188211350397;233.581390641723;458.275815161091;3.59854407114958;20.7463966869703;0.521291728206459;512.531628329831;797.59550015348;351.972134675597;97.1934965409892
541529;"";11.373;330.630929938922;1.25637623335755;475.334435913471;25.3562223278227;-1.0772722981105;6.3206096024375;2.97899928517735;16.0173925314537;0.567016604582211;0.44443610816559;58.7593797949383;12.6867489146951;18.6340243249121;789.574706701748;106.869124106644;0.282384010809613;13.1675506525072;518.30242259295;321.16970437843;416.650020290256;3.69274019916477;42.2017044942191;0.102819191270727;553.224081069842;860.033431580418;381.459098866934;146.810562132782
54934;"";11.542;330.775849390075;1.27493592155479;664.565620664221;22.1931469528848;-1.191691850823;0.18322386854324;3.71765250775468;3.18763993313468;0.43928571531837;0.317880232085269;61.7934577441725;25.3796878581115;4.71197003808417;610.300306258816;101.343081296165;0.123737905015145;13.2984947356883;605.448141099029;630.033527974784;171.0710083622;1.74103746700195;21.2439547738566;0.521291728206459;617.347179706875;656.403636006828;142.15437635551;84.768825256768
5426974;"";11.566;332.272044804682;1.38119523529945;467.95020787419;24.9992306058499;-0.550423246190047;1.49760858885338;4.99752300800087;11.4029928658314;0.482060095047298;0.559703152950029;78.5634909467147;18.840555963873;10.5327699721047;760.746662409417;125.356249145335;0.176317757221311;10.6853391885135;309.157377685342;318.135422135665;337.409708814606;2.60000070785993;58.2130232134351;0.0947736261041043;626.97658701073;836.825063386394;288.170721159503;109.001124064314
5661865;Neuensalz - 19,9;11.585;329.724204183734;1.14858727498124;446.747508936205;25.3474780560178;-1.29534420303744;6.11255275067578;2.77640576531271;19.3321364499419;0.589923238996886;0.608685511749015;50.5992421319006;52.0063343274165;9.35490130316097;798.583470543101;113.500375479218;0.25609408470653;13.5295071311991;453.779856977245;187.379106042844;552.121349430719;4.96106650797639;212.209764024377;0.032987811555299;583.61055121782;893.07206348168;379.685689356972;107.143463218018
67414769;"";11.64;331.940100926703;1.35355965562114;450.529331738468;24.0894784253304;-0.939393286206366;1.36854505271129;4.87184853080005;24.9852397079042;0.621042737469071;0.528791233360807;61.330947130502;9.95815282874533;12.3357543290947;673.36165314829;100.63976675665;0.192635642388742;11.39913600684;347.575650782011;572.763213018351;413.213882729127;5.89599738800305;18.1932703421396;0.521291728206459;563.932107064598;759.707813662403;269.514615045782;106.073703047011
5661239;"";11.672;332.6274891342;1.40363002323018;446.165488514515;26.4709093728523;-0.983458524571407;5.78228311826836;2.4548086308408;27.7812259825882;0.530023380403642;0.541545757662155;7.04999618603744;96.4181601980116;2.35972843498803;1013.89292635145;100.43881974536;0.399328854509536;13.6751374240386;432.424330938743;223.568057152224;738.932310352308;6.89300735643185;23.5045772736694;0.211846914105597;624.259197486079;1020.32670783245;460.51704607662;132.972240327566
541489;"";11.693;334.009119847558;1.52222847033675;464.949105479806;25.4201065139307;-0.868486611410762;0.930365594741332;4.44517515777325;17.0081173672045;0.610263788871474;0.528791233360807;75.3573750234205;16.6137002904681;15.8032468098468;774.259808171447;117.619789210665;0.300514994328981;13.4254138115864;437.062686058908;238.274527495642;437.314320019854;3.60097896738468;37.6513096268771;0.093329550304967;547.945930020442;844.215551199384;375.494499306387;76.4991329480356
542418;"";11.693;334.084517129577;1.48347747300184;473.75919721303;27.1848226654411;-0.862451116454615;6.26152101313679;2.92146229377858;12.8172323399109;0.489139223538028;0.44443610816559;63.6701579411683;36.7775197466938;4.98501619991202;846.329918902274;217.289506810564;0.269692322346056;13.3329301438777;427.042697308258;223.305908427221;476.993717439908;2.53188914297225;48.9423601117132;0.169659271116513;580.701935232825;944.388683124008;446.37162409026;167.30468577511
542468;"";11.755;329.824081102772;1.14328450692489;478.34210131595;25.6156828082697;-0.83021623572743;6.56973147625197;3.22157950718872;12.3392539162363;0.404379798851424;0.413227571732151;92.1705895872856;8.61725503609396;3.93852444072715;797.682594158966;168.861277089645;0.270598871522024;12.5861737205698;419.815945057663;522.64509854938;403.478164902062;2.41237982995249;35.9545862922022;0.126852738499227;584.835771725968;873.919822711841;357.792719831259;131.680474993908
53734529;"";11.758;329.403031346043;1.10514536744264;479.247798481443;23.4736395732854;-0.998266159713907;5.98640095024851;2.65356656502004;9.69674302483203;0.58907517692235;0.621002357123879;95.8721437597772;8.61725503609396;5.20150160846358;658.947631002124;145.250003263056;0.191729093212774;12.4551548633595;341.713392028834;617.410203468859;270.796208319735;2.81409183795634;18.4093814303831;0.521291728206459;636.808009869263;729.098791922496;164.757930645943;87.9541640365626
5666329;"";11.896;332.127125353529;1.33550984896777;477.305528059723;23.9705633439193;-0.795220646542594;6.00316565550444;2.66989104853756;10.6965113932948;0.493251130145903;0.978526136984978;73.7307821113416;24.2477090187887;12.3905250703895;677.866035068966;85.267320392956;0.184476699805027;8.5935583503091;533.920447349939;400.840639878005;371.57317639198;2.75038199628949;28.7183829235264;0.152949251155066;581.049316429587;740.35225823471;238.100687960705;122.606558100868
6741466;"";11.904;330.666180616229;1.2016149555448;462.09373607307;23.8691804137181;-1.14553748680261;1.42431362673219;4.92615268667407;18.6438901724748;0.646958399643515;0.816256433446509;82.3527895909612;18.1978240268529;14.3442565326167;730.116865348816;97.8265085985884;0.2053273308523;10.7168229902867;362.641220571775;579.405202283902;419.972770079964;5.77329209814877;65.3959526859392;0.0952893674609391;578.491327517591;800.055607513513;299.368664973992;123.881999525507
582434;"";11.925;346.417358259801;2.60837813511062;524.731437653278;24.5427234965485;-1.00605608270733;6.48631183943449;3.1403503733939;4.18320403371013;0.58382157172352;0.35208875321348;26.1558213182693;44.7045137088679;12.2686655863614;691.379180830997;121.538255930822;0.248841691298783;10.7738873810006;586.167008044062;525.743628382211;238.048765268371;2.23193913432999;60.2032555609804;0.0974554811596451;612.469947389195;747.295453800422;208.538966268455;106.519889893514
674132;"";11.94;336.033096236297;1.66499530262324;441.843553087883;24.6775904276626;-0.558991942726194;0.985303341797997;4.49867030323662;31.7170992895585;0.509042802461065;0.467808935782733;24.9447410749676;93.4474683217856;2.58454397018386;685.973922526184;89.2862606187584;0.190822544036806;15.7876828133811;232.554614343795;275.625255772775;464.971109546904;8.48789247457249;36.3114208797671;0.170587605558815;608.894092045253;763.824935483945;345.260031411096;91.5454240206154
54248;"";11.95;330.550636729499;1.18805210647758;455.771103270473;24.8710830371115;-0.832071291806738;0.90956528744115;4.42492104244599;12.1311600828333;0.546821379898799;0.424327032013485;86.7446942063049;20.0640880792239;8.29243176107851;769.755426250771;154.995933310627;0.25065478965072;11.486208396119;348.91413992642;336.312274750389;357.436135567589;2.58742368713003;25.5691920422844;0.120148100860375;646.31957478446;846.645161360738;281.885089309553;118.291604816998
5661649;"";11.95;337.314850030618;1.7882846599335;441.69867120194;22.7218341202116;-1.11551861056639;2.27584541353336;5.75532423523832;15.1108390993456;0.608046086639001;0.476484253842107;54.4411551762512;51.9725316761264;5.51624643927735;671.559900380019;72.1052911534533;0.0983545280880295;11.0764821353179;483.759968275369;222.259044449522;534.173608869155;3.79794812434004;20.1835026896848;0.177498539740401;563.756245308433;748.535673213331;259.416580682431;94.2399572692561
5412229;Jugel - 11,9;11.953;342.936353875685;2.29286343575748;429.480597201374;29.6858370282447;-1.07573334533716;1.3068256942781;4.81174985121854;25.4811385511512;0.781121421683945;0.423253607538157;7.04999618603744;84.2427458545309;9.78743526670707;1095.87267730776;122.342043975983;0.415646739676967;12.8581435905811;432.904166822685;209.093583476516;879.067326888916;5.71404950939767;24.4383782084519;0.349343559837747;497.78203898087;1219.01595722019;841.984392645168;253.152123302989
5381412;"";11.964;342.055086942997;2.18395273798464;479.308828926102;25.094909472364;-1.49364816661925;6.9646409830131;3.60611914779797;20.3563854207451;0.453829183594249;0.317880232085269;76.9591616008591;18.8170624379283;4.86191866202732;767.9536734825;101.24260779052;0.225271412723605;9.77329280589635;574.617172679309;463.052388120251;348.311680498186;4.36296855730186;57.3586305389839;0.161201112864423;628.28968800671;869.375740108806;320.850434836329;116.575417848862
538132;"";11.968;341.227675211751;2.10543098022707;604.452435249174;22.8025242961893;-0.911645103614395;6.88439978065854;3.52798498645923;2.20167702981994;0.483304317574494;0.695539174921907;50.4162162866699;67.3807347992596;2.08494120327838;647.236238008365;136.609281777581;0.187196347332932;14.904168626121;559.580097549162;709.738711359749;206.004068372265;1.07092238162321;40.7743661439594;0.161820002492624;630.186389408874;697.971317805062;168.359677291403;113.155014779202
5426492;"";11.977;342.755204561743;2.24534247586783;483.714477528398;26.567954294838;-1.04541149119176;0.392894083102098;3.92181702537845;37.9623399145979;0.261661502714;0.81749604064889;43.6224923596804;28.9213122196234;11.9654756227642;916.59827686483;130.379924427588;0.31230013361657;12.2939646853624;405.879143717527;203.459635793081;670.993794174854;5.684874753086;46.8998590358486;0.172856867528888;499.734525837471;1018.24273258944;583.595418413176;181.117977586498
541589;"";12.018;337.253161345329;1.75147121246534;455.871763714388;23.9557623556615;-1.23666492913252;1.44991890160098;4.95108559668806;7.57579008105006;0.537016906384501;0.413227571732151;74.081977811029;20.3440440103133;17.4253765132375;666.154642075207;97.123194059073;0.187196347332932;12.3109590512383;515.684275518164;497.474465630074;330.399912225149;2.21500251661169;19.5190867393174;0.134485710580382;548.094780304295;735.594695240929;261.265516544593;133.625196688302
5373832;"";12.027;328.269134559318;0.983793559999121;501.691070843942;22.4306832384022;-0.967969462579019;2.98161261542783;6.44255880802984;7.54069533607703;0.463677453741505;0.760746571717449;69.3993555168239;32.4571036010084;1.96351222846103;632.8222158622;125.45672265098;0.171785011341469;12.9757857675131;550.401017864542;595.619583145951;219.216334844621;2.43642267501434;18.9069395172694;0.349343559837747;618.27121369245;680.831892147976;144.987994557738;71.1155077537602
542654;"";12.036;328.744039517489;1.02315641518668;433.981951217441;26.5577197807004;-0.824528563786153;5.44417276217202;2.12557666100069;28.62464459913;0.604550319026593;0.48577212916283;63.69326942099;30.0604624357777;8.76602180196753;908.490389407612;161.124817154976;0.315926330320444;12.2664163588109;406.615699007893;194.410951894524;600.983966341656;5.57100567452084;23.9870578427712;0.263421049789074;506.718420795543;989.727851825431;552.887331493874;178.388619998618
54268752;"";12.055;360.419710634728;3.76540133448387;452.59811008152;26.6436220128775;-0.833118042200546;4.47736236217569;1.18415358207555;18.0807165079;0.579248805091573;0.365145691430919;32.2205865347224;62.685281241854;2.98045927343091;887.7702325725;195.486756085586;0.321365625376254;12.6678348314191;420.903047982784;186.990541996661;533.937243903793;4.41678435117605;44.4552908190658;0.168421491860109;610.261905582732;972.364780044707;433.040284024554;148.382010440956
53719419;"";12.059;331.522967911898;1.262086906649;479.963549410778;25.644505535932;-0.956041758248322;1.03879125738867;4.55075368812868;20.269106562107;0.477844669125161;0.353942850034501;56.3280857619715;8.61725503609396;28.7738567078723;667.055518459342;192.271603904944;0.320459076200286;12.2355474750411;355.261230373906;487.464019959857;295.019671522892;3.76866852051651;20.9946731464873;0.134485710580382;563.245114946219;746.146725983547;258.026690965358;127.900945925843
54222;"";12.14;330.843413188247;1.19386475607782;478.031916224088;26.6683143424202;-1.07523129891004;6.14431953489362;2.80733839057824;11.2431359267092;0.466670555452926;0.334406717819271;61.0756940213165;8.61725503609396;1.96351222846103;863.446570200846;244.316879829085;0.335870412191749;11.7764496937156;431.6595920238;353.634782051829;502.134299877019;3.31691242064969;63.5776040411366;0.0921949193199305;539.801270852236;943.219623841348;476.50715346387;172.729664872232
582412;"";12.153;339.324138637146;1.91932421671075;485.50549048281;24.7689805815092;-0.90359923538362;5.54594412642546;2.22467562712916;16.0042209740545;0.490590484693749;0.29125911186142;77.4066188310258;19.6413879096605;16.0567922639303;744.530887494981;95.0132504405268;0.248841691298783;9.63620741363185;412.8428160471;519.113992456602;335.637851664864;3.66471502092948;41.9936347487939;0.196580969943288;650.359885549739;786.199713580768;237.202026175757;111.704363397765
542646;"";12.177;360.504899771555;3.7827373069758;454.316013297036;27.0584061288271;-0.8285241533249;5.89641042699128;2.56593908865111;26.3665780627943;0.563040069385295;0.446783922274542;7.04999618603744;113.000739184113;3.54172364800872;931.913175395131;165.244230886423;0.321365625376254;12.550754443575;401.723229273122;188.481384107582;739.811688997034;5.003862079444;22.8160372948469;0.211846914105597;553.481551834057;1009.06307578734;534.497149485869;164.502414726947
549442;"";12.194;328.566806945471;0.99705048014001;470.250424429672;22.6409742537902;-1.06487317327852;5.12908520294334;1.818762936054;3.31238252188958;0.616725782988715;0.611546366718812;41.7264924045433;76.2827778756553;3.61031056279549;635.524845014606;100.137399228425;0.152747478646133;10.9116290137583;612.19162392252;623.757499524567;195.543990522661;1.65661930560559;28.3233519575743;0.177498539740401;593.16423636424;679.439186741677;159.552792023338;87.9019275277037
67414789;"";12.194;343.431821728951;2.20332823665209;501.675849335467;24.4798678810072;-0.936898367033664;0.893239592470159;4.40902404131191;35.7777456825637;0.336602518594001;0.467808935782733;28.60830055028;54.790384939382;9.46159236160768;696.784439135809;106.165809567128;0.191729093212774;14.5698500060419;361.695147215318;352.544129966153;447.859098570796;6.83375166174177;22.6391277528429;0.300244982667076;560.948204543424;788.629323742123;344.1743508603;103.071192048222
